location_x,location_y,power_of_shot,knockout_match,game_season,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,date_of_game,home/away,shot_id_number,lat/lng,type_of_shot,match_id,remaining_time
47.0,196.0,3.0,1.0,2007-08,40.0,1.0,Center(C),Mid Range,16-24 ft.,23-05-2008,MANU vs. SAS,28285.0,"42.982923, -71.446094",shot - 3,40700312,10.633333333333333
-95.0,123.0,3.0,1.0,2007-08,35.0,0.0,Left Side(L),Mid Range,8-16 ft.,23-05-2008,MANU vs. SAS,28287.0,"42.982923, -71.446094",shot - 3,40700312,4.766666666666667
153.0,135.0,1.0,1.0,2007-08,40.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,25-05-2008,MANU @ SAS,28291.0,"29.444994, -98.524120",shot - 3,40700313,9.766666666666667
69.0,189.0,1.0,1.0,2007-08,40.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,25-05-2008,MANU @ SAS,28292.0,"29.444994, -98.524120",shot - 3,40700313,9.2
-108.0,125.0,1.0,1.0,2007-08,36.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,25-05-2008,MANU @ SAS,28293.0,"29.444994, -98.524120",shot - 21,40700313,7.033333333333333
-6.0,-1.0,1.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,25-05-2008,MANU @ SAS,28294.0,"29.444994, -98.524120",shot - 1,40700313,4.95
227.0,7.0,1.0,1.0,2007-08,42.0,0.0,Right Side(R),Right Corner,24+ ft.,25-05-2008,MANU @ SAS,28295.0,"29.444994, -98.524120",shot - 3,40700313,4.216666666666667
0.0,5.0,2.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,25-05-2008,MANU @ SAS,28297.0,"29.444994, -98.524120",shot - 4,40700313,8.316666666666666
167.0,69.0,2.0,1.0,2007-08,38.0,1.0,Right Side(R),Mid Range,16-24 ft.,25-05-2008,MANU @ SAS,28298.0,"29.444994, -98.524120",shot - 49,40700313,7.216666666666667
-107.0,118.0,2.0,1.0,2007-08,35.0,0.0,Left Side(L),Mid Range,8-16 ft.,25-05-2008,MANU @ SAS,28299.0,"29.444994, -98.524120",shot - 47,40700313,3.466666666666667
187.0,150.0,3.0,1.0,2007-08,43.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-05-2008,MANU @ SAS,28301.0,"29.444994, -98.524120",shot - 3,40700313,6.866666666666667
16.0,-3.0,3.0,1.0,2007-08,21.0,0.0,Center(C),Goal Area,Less Than 8 ft.,25-05-2008,MANU @ SAS,28302.0,"29.444994, -98.524120",shot - 4,40700313,4.183333333333334
-5.0,8.0,3.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,25-05-2008,MANU @ SAS,28303.0,"29.444994, -98.524120",shot - 1,40700313,2.8833333333333333
-95.0,150.0,3.0,1.0,2007-08,37.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,25-05-2008,MANU @ SAS,28304.0,"29.444994, -98.524120",shot - 36,40700313,2.3833333333333333
-82.0,0.0,3.0,1.0,2007-08,28.0,1.0,Left Side(L),Mid Range,8-16 ft.,25-05-2008,MANU @ SAS,28305.0,"29.444994, -98.524120",shot - 43,40700313,0.95
120.0,214.0,4.0,1.0,2007-08,44.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-05-2008,MANU @ SAS,28308.0,"29.444994, -98.524120",shot - 3,40700313,6.65
-225.0,107.0,4.0,1.0,2007-08,44.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,25-05-2008,MANU @ SAS,28310.0,"29.444994, -98.524120",shot - 11,40700313,5.7
94.0,230.0,4.0,1.0,2007-08,44.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-05-2008,MANU @ SAS,28311.0,"29.444994, -98.524120",shot - 18,40700313,5.0
-158.0,143.0,1.0,1.0,2007-08,41.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28313.0,"29.444994, -98.524120",shot - 9,40700314,9.166666666666666
0.0,-9.0,1.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-05-2008,MANU @ SAS,28314.0,"29.444994, -98.524120",shot - 39,40700314,8.716666666666667
-146.0,0.0,1.0,1.0,2007-08,34.0,1.0,Left Side(L),Mid Range,8-16 ft.,27-05-2008,MANU @ SAS,28315.0,"29.444994, -98.524120",shot - 53,40700314,5.916666666666667
0.0,84.0,1.0,1.0,2007-08,35.0,1.0,Left Side(L),Mid Range,8-16 ft.,27-05-2008,MANU @ SAS,28316.0,"29.444994, -98.524120",shot - 3,40700314,5.1
-57.0,238.0,1.0,1.0,2007-08,44.0,0.0,Center(C),Penalty Spot,24+ ft.,27-05-2008,MANU @ SAS,28317.0,"29.444994, -98.524120",shot - 3,40700314,2.283333333333333
-8.0,-5.0,1.0,1.0,2007-08,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-05-2008,MANU @ SAS,28318.0,"29.444994, -98.524120",shot - 4,40700314,80.64
138.0,99.0,2.0,1.0,2007-08,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28319.0,"29.444994, -98.524120",shot - 3,40700314,7.816666666666666
-26.0,161.0,2.0,1.0,2007-08,36.0,0.0,Center(C),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28320.0,"29.444994, -98.524120",shot - 3,40700314,4.65
-89.0,117.0,2.0,1.0,2007-08,34.0,0.0,Left Side(L),Mid Range,8-16 ft.,27-05-2008,MANU @ SAS,28321.0,"29.444994, -98.524120",shot - 36,40700314,4.05
136.0,138.0,2.0,1.0,2007-08,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28322.0,"29.444994, -98.524120",shot - 36,40700314,1.4833333333333334
-15.0,49.0,3.0,1.0,2007-08,25.0,0.0,Center(C),Goal Line,Less Than 8 ft.,27-05-2008,MANU @ SAS,28324.0,"29.444994, -98.524120",shot - 40,40700314,11.633333333333333
-20.0,18.0,3.0,1.0,2007-08,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-05-2008,MANU @ SAS,28325.0,"29.444994, -98.524120",shot - 4,40700314,10.55
0.0,12.0,3.0,1.0,2007-08,21.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-05-2008,MANU @ SAS,28326.0,"29.444994, -98.524120",shot - 4,40700314,10.1
-172.0,74.0,3.0,1.0,2007-08,38.0,0.0,Left Side(L),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28328.0,"29.444994, -98.524120",shot - 3,40700314,5.366666666666666
0.0,12.0,3.0,1.0,2007-08,21.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-05-2008,MANU @ SAS,28329.0,"29.444994, -98.524120",shot - 21,40700314,3.466666666666667
0.0,22.0,3.0,1.0,2007-08,30.0,0.0,Left Side(L),Mid Range,8-16 ft.,27-05-2008,MANU @ SAS,28330.0,"29.444994, -98.524120",shot - 23,40700314,2.9333333333333336
-166.0,102.0,3.0,1.0,2007-08,39.0,0.0,Left Side(L),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28331.0,"29.444994, -98.524120",shot - 55,40700314,1.6333333333333333
3.0,20.0,3.0,1.0,2007-08,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-05-2008,MANU @ SAS,28332.0,"29.444994, -98.524120",shot - 1,40700314,1.2
-161.0,140.0,4.0,1.0,2007-08,41.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28333.0,"29.444994, -98.524120",shot - 36,40700314,9.783333333333333
-202.0,64.0,4.0,1.0,2007-08,41.0,1.0,Left Side(L),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28334.0,"29.444994, -98.524120",shot - 45,40700314,8.516666666666667
-94.0,141.0,4.0,1.0,2007-08,36.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28335.0,"29.444994, -98.524120",shot - 3,40700314,7.9
-6.0,10.0,4.0,1.0,2007-08,21.0,1.0,Center(C),Goal Area,Less Than 8 ft.,27-05-2008,MANU @ SAS,28338.0,"29.444994, -98.524120",shot - 1,40700314,3.4833333333333334
-87.0,17.0,4.0,1.0,2007-08,28.0,0.0,Left Side(L),Mid Range,8-16 ft.,27-05-2008,MANU @ SAS,28339.0,"29.444994, -98.524120",shot - 3,40700314,0.9333333333333333
3.0,2.0,4.0,1.0,2007-08,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-05-2008,MANU @ SAS,28340.0,"29.444994, -98.524120",shot - 4,40700314,0.55
-133.0,91.0,4.0,1.0,2007-08,36.0,0.0,Left Side(L),Mid Range,16-24 ft.,27-05-2008,MANU @ SAS,28341.0,"29.444994, -98.524120",shot - 3,40700314,0.05
-11.0,199.0,1.0,1.0,2007-08,39.0,0.0,Center(C),Mid Range,16-24 ft.,29-05-2008,MANU vs. SAS,28342.0,"42.982923, -71.446094",shot - 33,40700315,11.266666666666667
67.0,132.0,1.0,1.0,2007-08,34.0,1.0,Center(C),Goal Line,8-16 ft.,29-05-2008,MANU vs. SAS,28343.0,"42.982923, -71.446094",shot - 40,40700315,9.066666666666666
0.0,0.0,1.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,29-05-2008,MANU vs. SAS,28344.0,"42.982923, -71.446094",shot - 4,40700315,7.366666666666666
-69.0,132.0,1.0,1.0,2007-08,34.0,0.0,Center(C),Goal Line,8-16 ft.,29-05-2008,MANU vs. SAS,28346.0,"42.982923, -71.446094",shot - 54,40700315,0.75
0.0,220.0,2.0,1.0,2007-08,45.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,29-05-2008,MANU vs. SAS,28347.0,"42.982923, -71.446094",shot - 7,40700315,55.64
0.0,0.0,2.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,29-05-2008,MANU vs. SAS,28348.0,"42.982923, -71.446094",shot - 4,40700315,5.55
146.0,76.0,2.0,1.0,2007-08,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,29-05-2008,MANU vs. SAS,28349.0,"42.982923, -71.446094",shot - 10,40700315,3.6333333333333333
-125.0,233.0,2.0,1.0,2007-08,46.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,29-05-2008,MANU vs. SAS,28350.0,"42.982923, -71.446094",shot - 3,40700315,3.3333333333333335
0.0,0.0,2.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,29-05-2008,MANU vs. SAS,28351.0,"42.982923, -71.446094",shot - 4,40700315,2.2
0.0,0.0,2.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,29-05-2008,MANU vs. SAS,28352.0,"42.982923, -71.446094",shot - 4,40700315,0.08333333333333333
-51.0,155.0,3.0,1.0,2007-08,36.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,29-05-2008,MANU vs. SAS,28353.0,"42.982923, -71.446094",shot - 3,40700315,9.65
16.0,128.0,3.0,1.0,2007-08,32.0,1.0,Center(C),Goal Line,8-16 ft.,29-05-2008,MANU vs. SAS,28354.0,"42.982923, -71.446094",shot - 3,40700315,8.766666666666667
-77.0,122.0,3.0,1.0,2007-08,34.0,0.0,Left Side(L),Goal Line,8-16 ft.,29-05-2008,MANU vs. SAS,28356.0,"42.982923, -71.446094",shot - 3,40700315,6.25
0.0,133.0,3.0,1.0,2007-08,34.0,1.0,Center(C),Goal Line,8-16 ft.,29-05-2008,MANU vs. SAS,28357.0,"42.982923, -71.446094",shot - 3,40700315,5.316666666666666
0.0,0.0,3.0,1.0,2007-08,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,29-05-2008,MANU vs. SAS,28358.0,"42.982923, -71.446094",shot - 4,40700315,110.72333333333333
138.0,220.0,3.0,1.0,2007-08,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,29-05-2008,MANU vs. SAS,28359.0,"42.982923, -71.446094",shot - 20,40700315,1.7
34.0,100.0,3.0,1.0,2007-08,30.0,1.0,Center(C),Goal Line,8-16 ft.,29-05-2008,MANU vs. SAS,28360.0,"42.982923, -71.446094",shot - 3,40700315,1.1833333333333333
0.0,0.0,4.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,29-05-2008,MANU vs. SAS,28363.0,"42.982923, -71.446094",shot - 4,40700315,8.533333333333333
-21.0,117.0,4.0,1.0,2007-08,31.0,1.0,Center(C),Goal Line,8-16 ft.,29-05-2008,MANU vs. SAS,28364.0,"42.982923, -71.446094",shot - 3,40700315,7.966666666666667
-64.0,0.0,4.0,1.0,2007-08,33.0,0.0,Center(C),Goal Line,8-16 ft.,29-05-2008,MANU vs. SAS,28366.0,"42.982923, -71.446094",shot - 47,40700315,5.833333333333333
161.0,7.0,4.0,1.0,2007-08,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,29-05-2008,MANU vs. SAS,28367.0,"42.982923, -71.446094",shot - 38,40700315,4.016666666666667
6.0,77.0,4.0,1.0,2007-08,27.0,1.0,Center(C),Goal Line,Less Than 8 ft.,29-05-2008,MANU vs. SAS,28368.0,"42.982923, -71.446094",shot - 3,40700315,3.533333333333333
-90.0,146.0,4.0,1.0,2007-08,37.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,29-05-2008,MANU vs. SAS,28369.0,"42.982923, -71.446094",shot - 17,40700315,2.9333333333333336
38.0,140.0,4.0,1.0,2007-08,34.0,1.0,Center(C),Mid Range,8-16 ft.,29-05-2008,MANU vs. SAS,28370.0,"42.982923, -71.446094",shot - 3,40700315,2.3666666666666667
161.0,5.0,1.0,1.0,2007-08,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,05-06-2008,MANU @ BOS,28372.0,"42.330507, -71.074655",shot - 43,40700401,10.633333333333333
156.0,51.0,1.0,1.0,2007-08,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,05-06-2008,MANU @ BOS,28373.0,"42.330507, -71.074655",shot - 3,40700401,6.516666666666667
-126.0,138.0,1.0,1.0,2007-08,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,05-06-2008,MANU @ BOS,28375.0,"42.330507, -71.074655",shot - 3,40700401,5.2
-105.0,186.0,1.0,1.0,2007-08,41.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,05-06-2008,MANU @ BOS,28376.0,"42.330507, -71.074655",shot - 3,40700401,3.4166666666666665
-233.0,23.0,1.0,1.0,2007-08,43.0,0.0,Left Side(L),Left Corner,24+ ft.,05-06-2008,MANU @ BOS,28378.0,"42.330507, -71.074655",shot - 55,40700401,1.6166666666666667
80.0,63.0,1.0,1.0,2007-08,30.0,1.0,Right Side(R),Goal Line,8-16 ft.,05-06-2008,MANU @ BOS,28379.0,"42.330507, -71.074655",shot - 38,40700401,1.3
184.0,51.0,3.0,1.0,2007-08,39.0,0.0,Right Side(R),Mid Range,16-24 ft.,05-06-2008,MANU @ BOS,28383.0,"42.330507, -71.074655",shot - 3,40700401,10.333333333333334
100.0,86.0,3.0,1.0,2007-08,33.0,1.0,Right Side(R),Mid Range,8-16 ft.,05-06-2008,MANU @ BOS,28384.0,"42.330507, -71.074655",shot - 15,40700401,9.016666666666667
3.0,194.0,3.0,1.0,2007-08,39.0,0.0,Center(C),Mid Range,16-24 ft.,05-06-2008,MANU @ BOS,28386.0,"42.330507, -71.074655",shot - 3,40700401,6.483333333333333
-125.0,82.0,3.0,1.0,2007-08,34.0,0.0,Left Side(L),Mid Range,8-16 ft.,05-06-2008,MANU @ BOS,28387.0,"42.330507, -71.074655",shot - 3,40700401,6.033333333333333
66.0,0.0,3.0,1.0,2007-08,28.0,0.0,Right Side(R),Goal Line,8-16 ft.,05-06-2008,MANU @ BOS,28388.0,"42.330507, -71.074655",shot - 27,40700401,4.85
-6.0,2.0,3.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,05-06-2008,MANU @ BOS,28389.0,"42.330507, -71.074655",shot - 1,40700401,3.1166666666666667
194.0,12.0,3.0,1.0,2007-08,39.0,1.0,Right Side(R),Mid Range,16-24 ft.,05-06-2008,MANU @ BOS,28390.0,"42.330507, -71.074655",shot - 43,40700401,2.466666666666667
-131.0,204.0,3.0,1.0,2007-08,44.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,05-06-2008,MANU @ BOS,28391.0,"42.330507, -71.074655",shot - 3,40700401,0.48333333333333334
-122.0,0.0,4.0,1.0,2007-08,32.0,1.0,Left Side(L),Mid Range,8-16 ft.,05-06-2008,MANU @ BOS,28392.0,"42.330507, -71.074655",shot - 3,40700401,11.766666666666667
-34.0,8.0,4.0,1.0,2007-08,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,05-06-2008,MANU @ BOS,28395.0,"42.330507, -71.074655",shot - 3,40700401,4.083333333333333
0.0,250.0,4.0,1.0,2007-08,45.0,0.0,Center(C),Penalty Spot,24+ ft.,05-06-2008,MANU @ BOS,28397.0,"42.330507, -71.074655",shot - 3,40700401,0.8833333333333333
113.0,117.0,1.0,1.0,2007-08,36.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,08-06-2008,MANU @ BOS,28398.0,"42.330507, -71.074655",shot - 3,40700402,11.383333333333333
-10.0,0.0,1.0,1.0,2007-08,21.0,0.0,Center(C),Goal Area,Less Than 8 ft.,08-06-2008,MANU @ BOS,28399.0,"42.330507, -71.074655",shot - 4,40700402,10.3
77.0,58.0,1.0,1.0,2007-08,29.0,1.0,Right Side(R),Goal Line,8-16 ft.,08-06-2008,MANU @ BOS,28400.0,"42.330507, -71.074655",shot - 20,40700402,9.833333333333334
105.0,25.0,1.0,1.0,2007-08,30.0,0.0,Right Side(R),Mid Range,8-16 ft.,08-06-2008,MANU @ BOS,28401.0,"42.330507, -71.074655",shot - 3,40700402,5.516666666666667
189.0,43.0,2.0,1.0,2007-08,39.0,1.0,Right Side(R),Mid Range,16-24 ft.,08-06-2008,MANU @ BOS,28402.0,"42.330507, -71.074655",shot - 19,40700402,9.383333333333333
-84.0,84.0,2.0,1.0,2007-08,31.0,1.0,Left Side(L),Mid Range,8-16 ft.,08-06-2008,MANU @ BOS,28403.0,"42.330507, -71.074655",shot - 43,40700402,7.566666666666666
6.0,206.0,2.0,1.0,2007-08,40.0,1.0,Center(C),Mid Range,16-24 ft.,08-06-2008,MANU @ BOS,28404.0,"42.330507, -71.074655",shot - 3,40700402,7.1
207.0,0.0,2.0,1.0,2007-08,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,08-06-2008,MANU @ BOS,28406.0,"42.330507, -71.074655",shot - 3,40700402,5.533333333333333
90.0,99.0,2.0,1.0,2007-08,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,08-06-2008,MANU @ BOS,28407.0,"42.330507, -71.074655",shot - 3,40700402,4.95
-3.0,199.0,3.0,1.0,2007-08,39.0,0.0,Center(C),Mid Range,16-24 ft.,08-06-2008,MANU @ BOS,28408.0,"42.330507, -71.074655",shot - 21,40700402,9.616666666666667
-2.0,0.0,3.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,08-06-2008,MANU @ BOS,28409.0,"42.330507, -71.074655",shot - 4,40700402,9.0
89.0,33.0,3.0,1.0,2007-08,29.0,1.0,Right Side(R),Mid Range,8-16 ft.,08-06-2008,MANU @ BOS,28410.0,"42.330507, -71.074655",shot - 20,40700402,6.983333333333333
66.0,155.0,3.0,1.0,2007-08,36.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,08-06-2008,MANU @ BOS,28411.0,"42.330507, -71.074655",shot - 38,40700402,5.083333333333333
-118.0,153.0,3.0,1.0,2007-08,39.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,08-06-2008,MANU @ BOS,28412.0,"42.330507, -71.074655",shot - 41,40700402,2.7
62.0,179.0,4.0,1.0,2007-08,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,08-06-2008,MANU @ BOS,28414.0,"42.330507, -71.074655",shot - 3,40700402,97.95666666666666
-5.0,184.0,4.0,1.0,2007-08,38.0,1.0,Center(C),Mid Range,16-24 ft.,08-06-2008,MANU @ BOS,28415.0,"42.330507, -71.074655",shot - 3,40700402,7.666666666666667
0.0,5.0,4.0,1.0,2007-08,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,08-06-2008,MANU @ BOS,28416.0,"42.330507, -71.074655",shot - 1,40700402,6.883333333333333
-25.0,7.0,4.0,1.0,2007-08,22.0,0.0,Center(C),Goal Area,Less Than 8 ft.,08-06-2008,MANU @ BOS,28417.0,"42.330507, -71.074655",shot - 4,40700402,3.3833333333333333
135.0,0.0,4.0,1.0,2007-08,44.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,08-06-2008,MANU @ BOS,28418.0,"42.330507, -71.074655",shot - 17,40700402,2.8833333333333333
80.0,10.0,4.0,1.0,2007-08,28.0,1.0,Right Side(R),Goal Line,8-16 ft.,08-06-2008,MANU @ BOS,28419.0,"42.330507, -71.074655",shot - 3,40700402,2.3166666666666664
-75.0,54.0,4.0,1.0,2007-08,29.0,1.0,Left Side(L),Goal Line,8-16 ft.,08-06-2008,MANU @ BOS,28420.0,"42.330507, -71.074655",shot - 44,40700402,1.8333333333333335
133.0,15.0,1.0,1.0,2007-08,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,10-06-2008,MANU vs. BOS,28421.0,"42.982923, -71.446094",shot - 3,40700403,11.766666666666667
0.0,0.0,1.0,1.0,2007-08,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,10-06-2008,MANU vs. BOS,28422.0,"42.982923, -71.446094",shot - 4,40700403,9.416666666666666
0.0,0.0,1.0,1.0,2007-08,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,10-06-2008,MANU vs. BOS,28423.0,"42.982923, -71.446094",shot - 1,40700403,8.2
20.0,95.0,1.0,1.0,2007-08,29.0,0.0,Center(C),Goal Line,8-16 ft.,10-06-2008,MANU vs. BOS,28424.0,"42.982923, -71.446094",shot - 24,40700403,6.833333333333333
-67.0,118.0,1.0,1.0,2007-08,33.0,1.0,Center(C),Goal Line,8-16 ft.,10-06-2008,MANU vs. BOS,28425.0,"42.982923, -71.446094",shot - 3,40700403,5.483333333333333
-140.0,125.0,2.0,1.0,2007-08,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,10-06-2008,MANU vs. BOS,28430.0,"42.982923, -71.446094",shot - 3,40700403,4.016666666666667
18.0,143.0,3.0,1.0,2007-08,34.0,0.0,Center(C),Mid Range,8-16 ft.,10-06-2008,MANU vs. BOS,28432.0,"42.982923, -71.446094",shot - 42,40700403,9.85
-21.0,117.0,3.0,1.0,2007-08,31.0,1.0,Center(C),Goal Line,8-16 ft.,10-06-2008,MANU vs. BOS,28433.0,"42.982923, -71.446094",shot - 3,40700403,9.25
0.0,0.0,3.0,1.0,2007-08,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,10-06-2008,MANU vs. BOS,28434.0,"42.982923, -71.446094",shot - 39,40700403,8.233333333333333
-79.0,48.0,3.0,1.0,2007-08,29.0,1.0,Left Side(L),Goal Line,8-16 ft.,10-06-2008,MANU vs. BOS,28435.0,"42.982923, -71.446094",shot - 3,40700403,1.75
133.0,-5.0,4.0,1.0,2007-08,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,10-06-2008,MANU vs. BOS,28436.0,"42.982923, -71.446094",shot - 38,40700403,11.133333333333333
0.0,0.0,4.0,1.0,2007-08,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,10-06-2008,MANU vs. BOS,28437.0,"42.982923, -71.446094",shot - 4,40700403,7.716666666666667
-43.0,247.0,4.0,1.0,2007-08,45.0,1.0,Center(C),Penalty Spot,24+ ft.,10-06-2008,MANU vs. BOS,28438.0,"42.982923, -71.446094",shot - 3,40700403,6.916666666666667
3.0,194.0,4.0,1.0,2007-08,39.0,1.0,Center(C),Mid Range,16-24 ft.,10-06-2008,MANU vs. BOS,28439.0,"42.982923, -71.446094",shot - 3,40700403,1.1
-21.0,105.0,4.0,1.0,2007-08,30.0,1.0,Center(C),Goal Line,8-16 ft.,10-06-2008,MANU vs. BOS,28440.0,"42.982923, -71.446094",shot - 3,40700403,0.6333333333333333
190.0,168.0,1.0,1.0,2007-08,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,12-06-2008,MANU vs. BOS,28441.0,"42.982923, -71.446094",shot - 29,40700404,10.6
136.0,227.0,2.0,1.0,2007-08,46.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,12-06-2008,MANU vs. BOS,28443.0,"42.982923, -71.446094",shot - 18,40700404,4.883333333333333
13.0,13.0,2.0,1.0,2007-08,21.0,0.0,Center(C),Goal Area,Less Than 8 ft.,12-06-2008,MANU vs. BOS,28444.0,"42.982923, -71.446094",shot - 4,40700404,3.95
195.0,38.0,3.0,1.0,2007-08,39.0,1.0,Right Side(R),Mid Range,16-24 ft.,12-06-2008,MANU vs. BOS,28446.0,"42.982923, -71.446094",shot - 3,40700404,8.6
141.0,107.0,3.0,1.0,2007-08,37.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,12-06-2008,MANU vs. BOS,28447.0,"42.982923, -71.446094",shot - 3,40700404,7.466666666666667
66.0,17.0,3.0,1.0,2007-08,26.0,0.0,Center(C),Goal Line,Less Than 8 ft.,12-06-2008,MANU vs. BOS,28450.0,"42.982923, -71.446094",shot - 44,40700404,2.7666666666666666
-54.0,217.0,3.0,1.0,2007-08,42.0,0.0,Center(C),Mid Range,16-24 ft.,12-06-2008,MANU vs. BOS,28451.0,"42.982923, -71.446094",shot - 34,40700404,0.9833333333333333
71.0,186.0,4.0,1.0,2007-08,40.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,12-06-2008,MANU vs. BOS,28452.0,"42.982923, -71.446094",shot - 40,40700404,11.016666666666667
-43.0,0.0,4.0,1.0,2007-08,29.0,0.0,Center(C),Goal Line,8-16 ft.,12-06-2008,MANU vs. BOS,28453.0,"42.982923, -71.446094",shot - 29,40700404,9.916666666666666
20.0,7.0,4.0,1.0,2007-08,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,12-06-2008,MANU vs. BOS,28454.0,"42.982923, -71.446094",shot - 10,40700404,9.533333333333333
-135.0,140.0,4.0,1.0,2007-08,39.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,12-06-2008,MANU vs. BOS,28455.0,"42.982923, -71.446094",shot - 3,40700404,7.966666666666667
-3.0,40.0,4.0,1.0,2007-08,24.0,0.0,Center(C),Goal Line,Less Than 8 ft.,12-06-2008,MANU vs. BOS,28456.0,"42.982923, -71.446094",shot - 3,40700404,7.433333333333334
0.0,0.0,4.0,1.0,2007-08,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,12-06-2008,MANU vs. BOS,28458.0,"42.982923, -71.446094",shot - 4,40700404,5.05
-195.0,161.0,1.0,1.0,2007-08,45.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,15-06-2008,MANU vs. BOS,28460.0,"42.982923, -71.446094",shot - 54,40700405,10.983333333333333
-148.0,212.0,1.0,1.0,2007-08,45.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,15-06-2008,MANU vs. BOS,28461.0,"42.982923, -71.446094",shot - 3,40700405,10.016666666666667
44.0,112.0,1.0,1.0,2007-08,32.0,1.0,Center(C),Goal Line,8-16 ft.,15-06-2008,MANU vs. BOS,28463.0,"42.982923, -71.446094",shot - 15,40700405,8.633333333333333
